index,a,b,time
road_link_8191,road_node_16288,road_node_44147,13.246867472475184
road_link_8192,road_node_87024,road_node_74322,9.647023720157645
road_link_8193,road_node_74322,road_node_54578,11.881579730499473
road_link_8194,road_node_54578,road_node_64758,20.116548593726574
road_link_8195,road_node_64758,road_node_86079,12.242387914150198
road_link_8196,road_node_86079,road_node_2912,26.089187223415188
road_link_8197,road_node_93355,road_node_54004,9.443331503856614
road_link_8198,road_node_10655,road_node_75028,15.248611896487976
road_link_8199,road_node_69782,road_node_60579,6.138685176325747
road_link_8200,road_node_60579,road_node_14558,1.06475508290273
road_link_8201,road_node_49148,road_node_72296,3.561262948368315
road_link_8202,road_node_72296,road_node_20518,6.063118720961035
road_link_8203,road_node_6673,road_node_87726,1.332476190553244
road_link_8204,road_node_90097,road_node_2499,0.2897915980230106
road_link_8205,road_node_2499,road_node_40580,12.898221295103305
road_link_8206,road_node_21958,road_node_64828,0.21084886876208347
road_link_8207,road_node_16568,road_node_30846,0.19451289271136896
road_link_8208,road_node_91688,road_node_83411,13.027703890967846
road_link_8209,road_node_59062,road_node_5737,0.2565128346804762
road_link_8210,road_node_5737,road_node_42808,6.679542908743576
road_link_8211,road_node_42808,road_node_81685,19.955929052281064
road_link_8212,road_node_8495,road_node_77807,6.028220247656217
road_link_8213,road_node_56132,road_node_34099,11.042351167083321
road_link_8214,road_node_86749,road_node_39471,28.016274215076386
road_link_8215,road_node_39471,road_node_92300,18.637651943049963
road_link_8216,road_node_66015,road_node_39694,36.50567279295661
road_link_8217,road_node_83411,road_node_14480,14.961917199936963
road_link_8218,road_node_63320,road_node_14603,7.321507931328614
road_link_8219,road_node_14603,road_node_84641,28.164223372149827
road_link_8220,road_node_79515,road_node_24694,13.132171964841469
road_link_8221,road_node_24694,road_node_64828,6.327891667309403
road_link_8222,road_node_1978,road_node_83697,19.376638338858605
road_link_8223,road_node_67002,road_node_58209,30.196023104427926
road_link_8224,road_node_74344,road_node_69757,8.225542051679536
road_link_8225,road_node_69757,road_node_31948,10.905866436096504
road_link_8226,road_node_83411,road_node_78857,11.166244712692606
road_link_8227,road_node_31948,road_node_7461,13.500738698057049
road_link_8228,road_node_7461,road_node_92422,8.871785422390692
road_link_8229,road_node_92422,road_node_2886,9.478625292236359
road_link_8230,road_node_49136,road_node_32708,2.366015547559355
road_link_8231,road_node_32708,road_node_78602,9.483461254411143
road_link_8232,road_node_51995,road_node_81185,5.949077389314681
road_link_8233,road_node_12660,road_node_37419,11.426425527379223
road_link_8234,road_node_37419,road_node_39053,20.621255221004226
road_link_8235,road_node_39053,road_node_23448,20.124023081595332
road_link_8236,road_node_23448,road_node_33028,9.352047818023646
road_link_8237,road_node_78857,road_node_35720,4.585299258987958
road_link_8238,road_node_33028,road_node_55227,1.3848231217634972
road_link_8239,road_node_26391,road_node_1325,1.4569193357996937
road_link_8240,road_node_1325,road_node_32135,9.56024454229031
road_link_8241,road_node_32135,road_node_49106,10.015912692112646
road_link_8242,road_node_49106,road_node_57708,10.218012374461416
road_link_8243,road_node_57708,road_node_14559,9.662622084533039
road_link_8244,road_node_14559,road_node_59668,10.792407703644624
road_link_8245,road_node_87199,road_node_23175,8.909946703526849
road_link_8246,road_node_23175,road_node_88360,9.728669407502512
road_link_8247,road_node_35720,road_node_19692,4.075347061404817
road_link_8248,road_node_84427,road_node_78330,18.091745066686812
road_link_8249,road_node_44828,road_node_1203,10.143323206200145
road_link_8250,road_node_1203,road_node_6917,9.864115401200525
road_link_8251,road_node_6917,road_node_47749,8.33003085171337
road_link_8252,road_node_47749,road_node_92273,9.97082084070787
road_link_8253,road_node_92273,road_node_91000,2.4329084751447603
road_link_8254,road_node_15915,road_node_57687,10.322072959526444
road_link_8255,road_node_87192,road_node_35916,9.119850455600218
road_link_8256,road_node_35916,road_node_53690,9.750012055110858
road_link_8257,road_node_14480,road_node_79077,12.419524271408635
road_link_8258,road_node_87666,road_node_29570,16.460214291564142
road_link_8259,road_node_29570,road_node_43856,8.926216570243195
road_link_8260,road_node_8659,road_node_59645,8.029199815341588
road_link_8261,road_node_58484,road_node_46084,8.423926485565032
road_link_8262,road_node_91378,road_node_70137,8.875142803640927
road_link_8263,road_node_70137,road_node_75072,8.70458824147242
road_link_8264,road_node_75072,road_node_58484,8.547331178379626
road_link_8265,road_node_58484,road_node_72606,8.328789939542345
road_link_8266,road_node_72606,road_node_21871,8.407374190061939
road_link_8267,road_node_47643,road_node_6773,9.288541124205791
road_link_8268,road_node_44667,road_node_35283,6.482336825726143
road_link_8269,road_node_35283,road_node_87192,8.63416902511162
road_link_8270,road_node_44410,road_node_62211,18.96827257114746
road_link_8271,road_node_62211,road_node_21809,9.526843851006301
road_link_8272,road_node_21809,road_node_56592,9.337098471371217
road_link_8273,road_node_31632,road_node_78969,35.74693568686289
road_link_8274,road_node_82378,road_node_57465,23.923838476776545
road_link_8275,road_node_57465,road_node_33533,33.00125009273539
road_link_8276,road_node_79077,road_node_78857,14.705907372506966
road_link_8277,road_node_87854,road_node_22160,9.815510353911323
road_link_8278,road_node_22160,road_node_86441,9.939182496107986
road_link_8279,road_node_86441,road_node_36718,8.15084642057409
road_link_8280,road_node_36718,road_node_39219,8.433669595733608
road_link_8281,road_node_39219,road_node_83246,8.471174815860586
road_link_8282,road_node_83246,road_node_52302,8.202049084783981
road_link_8283,road_node_51594,road_node_40973,10.122631669384278
road_link_8284,road_node_40973,road_node_37178,9.722578906650728
road_link_8285,road_node_37178,road_node_26165,9.100791962136357
road_link_8286,road_node_64531,road_node_12062,8.789736823682675
road_link_8287,road_node_67844,road_node_11547,10.069743014509468
road_link_8288,road_node_12062,road_node_3020,8.24401247637731
road_link_8289,road_node_3020,road_node_74544,8.962701458675873
road_link_8290,road_node_74544,road_node_59487,8.24006082205997
road_link_8291,road_node_59487,road_node_41858,8.35942836657007
road_link_8292,road_node_16984,road_node_72977,19.418353739412076
road_link_8293,road_node_72977,road_node_41381,0.9078319181272314
road_link_8294,road_node_41381,road_node_25176,36.76991190316251
road_link_8295,road_node_25176,road_node_32353,36.79657198294572
road_link_8296,road_node_32353,road_node_87157,36.495450024906425
road_link_8297,road_node_62163,road_node_10876,8.88004499918521
road_link_8298,road_node_11547,road_node_120,56.27609448118243
road_link_8299,road_node_10876,road_node_82873,36.40512262319354
road_link_8300,road_node_66470,road_node_36146,36.48756793048148
road_link_8301,road_node_36146,road_node_40680,30.160656797913266
road_link_8302,road_node_88885,road_node_52275,14.495341103700932
road_link_8303,road_node_35696,road_node_82595,1.2309829010266877
road_link_8304,road_node_79635,road_node_21009,8.17435375525771
road_link_8305,road_node_21009,road_node_41429,1.6560272484669085
road_link_8306,road_node_41429,road_node_12348,7.764290874456099
road_link_8307,road_node_12348,road_node_40248,8.271443001352406
road_link_8308,road_node_10648,road_node_74064,20.296586811082275
road_link_8309,road_node_40248,road_node_46758,7.257231077236273
road_link_8310,road_node_46758,road_node_13866,4.147412710180407
road_link_8311,road_node_13866,road_node_72305,3.119911208193176
road_link_8312,road_node_64473,road_node_70571,25.42454715157768
road_link_8313,road_node_74298,road_node_60339,10.32712085197541
road_link_8314,road_node_60339,road_node_47620,28.12080368018729
road_link_8315,road_node_55747,road_node_34323,5.529636762761284
road_link_8316,road_node_34323,road_node_55392,15.185094279447808
road_link_8317,road_node_55392,road_node_14096,1.8596330365678786
road_link_8318,road_node_85521,road_node_39694,7.524308079777458
road_link_8319,road_node_74064,road_node_68326,36.72985461541168
road_link_8320,road_node_14096,road_node_70796,20.530292212389522
road_link_8321,road_node_70796,road_node_47504,38.695493985096725
road_link_8322,road_node_47504,road_node_68136,42.22864313759584
road_link_8323,road_node_68136,road_node_76187,2.6868136562071463
road_link_8324,road_node_76187,road_node_34666,0.6964816256557955
road_link_8325,road_node_34666,road_node_69758,1.801985142383634
road_link_8326,road_node_21108,road_node_60900,9.426207111174582
road_link_8327,road_node_60900,road_node_41161,11.124813289724349
road_link_8328,road_node_41161,road_node_2469,14.056036895151587
road_link_8329,road_node_2469,road_node_11216,14.60173671820192
road_link_8330,road_node_68326,road_node_12013,20.64327635570175
road_link_8331,road_node_11216,road_node_11864,27.505815311725296
road_link_8332,road_node_11864,road_node_53031,33.65478217273255
road_link_8333,road_node_93339,road_node_47620,12.714562683414785
road_link_8334,road_node_72730,road_node_89839,8.339638063281757
road_link_8335,road_node_89839,road_node_64045,39.180869709467565
road_link_8336,road_node_4955,road_node_40274,17.44447635682945
road_link_8337,road_node_40274,road_node_1067,2.6447019657905746
road_link_8338,road_node_75119,road_node_90516,1.3070248955817092
road_link_8339,road_node_31009,road_node_24138,9.356569258499725
road_link_8340,road_node_88139,road_node_2621,8.862951628939545
road_link_8341,road_node_12013,road_node_62681,29.082062627371354
road_link_8342,road_node_2621,road_node_87436,9.341795198600716
road_link_8343,road_node_87436,road_node_88675,9.406174639873012
road_link_8344,road_node_88675,road_node_25794,15.670546711892802
road_link_8345,road_node_25794,road_node_64661,7.660027176802677
road_link_8346,road_node_64661,road_node_22116,9.722805371563034
road_link_8347,road_node_22116,road_node_37312,1.4438097293063339
road_link_8348,road_node_37312,road_node_3536,13.62918166988238
road_link_8349,road_node_3536,road_node_56286,8.30411950530499
road_link_8350,road_node_56286,road_node_30506,7.513510810003095
road_link_8351,road_node_30506,road_node_28547,6.791815203076217
road_link_8352,road_node_62681,road_node_22550,19.699298038035217
road_link_8353,road_node_28547,road_node_89784,8.795145750213766
road_link_8354,road_node_22245,road_node_19202,27.937305991068026
road_link_8355,road_node_80623,road_node_54281,1.5276698702838338
road_link_8356,road_node_83725,road_node_78408,2.377171022295643
road_link_8357,road_node_78408,road_node_93224,16.092023502136318
road_link_8358,road_node_93224,road_node_2573,9.776307696107635
road_link_8359,road_node_2573,road_node_78122,2.5335882483300067
road_link_8360,road_node_78122,road_node_51237,15.69411224541329
road_link_8361,road_node_29444,road_node_80198,13.407034360899475
road_link_8362,road_node_43557,road_node_28925,4.488848598314509
road_link_8363,road_node_80198,road_node_22124,14.587918912726975
road_link_8364,road_node_22124,road_node_63331,8.500585478168892
road_link_8365,road_node_63331,road_node_32052,8.817110619052727
road_link_8366,road_node_32052,road_node_12784,20.57583144966101
road_link_8367,road_node_12784,road_node_56476,28.275451433859086
road_link_8368,road_node_56476,road_node_880,10.91974641955293
road_link_8369,road_node_880,road_node_36126,23.010230705973438
road_link_8370,road_node_36126,road_node_54612,9.3495114758288
road_link_8371,road_node_54612,road_node_86681,8.58885217006309
road_link_8372,road_node_86681,road_node_84129,9.296029682214192
road_link_8373,road_node_28153,road_node_24898,9.272503179936319
road_link_8374,road_node_84129,road_node_8549,19.901883643158463
road_link_8375,road_node_8549,road_node_48030,3.9965888020052027
road_link_8376,road_node_58608,road_node_39624,8.248819292831111
road_link_8377,road_node_39624,road_node_42286,9.481619004338333
road_link_8378,road_node_42286,road_node_47379,8.468463645851921
road_link_8379,road_node_15170,road_node_79472,24.417613423213155
road_link_8380,road_node_79472,road_node_38650,10.817987892315527
road_link_8381,road_node_38650,road_node_41510,1.8448027683649177
road_link_8382,road_node_41510,road_node_71250,17.807212930718304
road_link_8383,road_node_60716,road_node_62681,9.460690398834734
road_link_8384,road_node_67520,road_node_89386,11.04458684947836
road_link_8385,road_node_89386,road_node_63258,15.159216392234516
road_link_8386,road_node_63258,road_node_16064,15.640389718142648
road_link_8387,road_node_16064,road_node_31786,23.808976694074463
road_link_8388,road_node_31786,road_node_43642,8.63574696204517
road_link_8389,road_node_16701,road_node_23349,19.867442968759722
road_link_8390,road_node_23349,road_node_78917,8.167981854210812
road_link_8391,road_node_78917,road_node_82435,7.976858531795333
road_link_8392,road_node_82435,road_node_21281,9.591262645728467
road_link_8393,road_node_62681,road_node_422,8.430476738257402
road_link_8394,road_node_21281,road_node_28525,10.258544623767817
road_link_8395,road_node_28525,road_node_14418,10.259646425868288
road_link_8396,road_node_67478,road_node_47890,9.655855693750167
road_link_8397,road_node_47890,road_node_4527,16.42919941911024
road_link_8398,road_node_46464,road_node_58645,7.254588239581997
road_link_8399,road_node_58645,road_node_27029,9.096071000623292
road_link_8400,road_node_18843,road_node_32225,7.292874408653437
road_link_8401,road_node_32225,road_node_51920,14.454284194160236
